,mean frequency,RMS
6532,2.5,66.75175559489054
10566,7.5,45.75732630034506
2452,0.5,52.91116892372536
7878,1.0,32.893738718409615
3108,5.0,35.47168903021465
391,3.5,162.2979603374223
4660,8.0,87.39343119712288
1877,2.0,244.46473036929325
8511,3.0,34.65794771540505
782,7.5,442.8772971071883
1174,10.5,280.1592651817667
4590,7.0,86.6240051124326
2736,1.0,43.11668851065675
2439,1.0,30.4735973708184
3692,1.0,54.05591090626676
9520,1.0,80.94076067273676
1436,7.5,417.7365879757168
177,1.0,130.97402347114007
4146,5.5,40.96560938572439
1612,6.5,413.3333934496764
9395,5.5,75.1724709626137
10469,1.5,22.050678490128146
9171,0.5,48.01983232868478
7717,2.0,63.64375721177412
1980,4.5,396.1851096561824
8591,7.0,48.52837241951867
3817,1.5,63.92616208735473
7144,4.0,39.09746560080653
2692,11.5,89.9114038755652
4650,3.5,68.04904022100533
10933,1.5,101.1528975927346
8219,11.0,59.6461407752002
7560,2.0,57.330328810870256
1214,4.0,449.07828238619766
10507,0.5,24.18881214141157
8048,2.0,49.10800039835668
7499,1.5,48.01549534232413
10653,1.5,43.15648759891148
2947,2.0,58.527487532568834
1222,8.0,255.7812127748904
386,6.5,140.33826670428311
8923,5.5,66.92176008337087
6267,7.5,88.43147064252635
9644,1.5,73.64222129873936
4505,6.0,61.4925443270361
1451,5.5,594.1955248715221
4457,5.5,64.31986792707406
336,5.5,139.43468277913766
5263,10.5,40.02131390154813
6709,6.5,45.04708365803218
8771,7.0,51.98379498849858
10446,11.5,66.98688800102973
2922,3.0,92.54414328865576
10231,14.5,58.41326369070641
5427,1.5,77.72493818347493
9111,1.5,249.01611472076465
3288,6.0,34.37204532756234
10496,3.0,60.27877943356186
10232,0.5,65.84568548413024
1287,8.0,569.7392902782103
1987,2.0,231.0171885515232
4037,2.0,52.80180180105126
5469,0.5,49.23965825747067
3816,0.5,47.16058317566429
71,8.0,125.67491817619675
3949,1.0,76.38319565274158
4377,6.0,76.05366950076275
5430,2.0,34.87313783110863
8361,4.5,48.96618731328793
6251,1.5,49.6329840475943
9695,5.0,57.996240954425225
7816,2.5,40.66771792527828
1895,3.5,221.00427739073288
97,4.5,478.0659139348948
7987,2.5,160.80332695854742
1183,2.5,223.29304443131733
2416,1.5,24.91029805559841
3772,1.5,31.720004593414707
7784,0.5,46.67348873591142
5016,9.5,82.04648370455159
9596,5.5,75.79260868481833
10405,5.0,67.25989558932946
1093,13.5,272.75175977605994
8194,4.5,41.565842205845534
6572,16.5,44.39744700747161
316,2.5,465.0554470680418
8324,4.0,47.11592253421342
1770,7.5,449.1139285312595
3979,4.5,45.93330125369284
299,16.5,552.4300405544861
7931,13.0,40.72466740387514
3228,7.0,68.07164625185364
10402,15.0,53.05511027754537
4712,3.5,26.502699228687067
7971,4.5,82.17064347099577
4973,5.5,64.65893088932108
1059,4.0,327.8478003217061
8045,12.0,73.0820420026784
9164,1.5,40.382551780208864
7830,4.0,55.166482761841
3541,0.5,75.07078690725841
869,5.5,347.89155239321707
9605,5.5,50.72793836209737
2231,2.0,300.2053878636154
7469,10.5,52.62023527271852
10246,0.5,77.7069156902637
6513,1.5,32.68008998228126
1128,2.5,349.26466700367433
10276,3.5,36.34390450311097
3295,5.5,75.09770003656071
4510,5.5,69.86078511493412
11270,1.5,207.84846375838035
4307,3.0,247.31937853714572
10191,0.5,82.60753526653909
2722,6.0,31.630773929434607
940,4.5,352.3602546023565
6142,1.5,167.43134233031537
7751,3.5,33.44528968844118
2451,9.5,31.69035829071281
10095,1.5,92.3486885312266
6299,12.5,104.62041227247434
8238,6.0,112.99689958758272
6051,10.5,82.36242376020905
11312,1.5,59.18860957909258
10841,2.0,62.456019682103104
4875,15.5,45.15357907325841
2901,3.0,36.38654912232335
11180,3.5,52.76732072712002
7414,0.5,49.3112523606428
8547,3.5,42.570495302644765
2567,1.0,78.32621276091899
9486,0.5,40.27446728193621
936,6.5,220.369656814479
8543,5.5,52.825349768127424
5829,2.5,82.64470323412293
8900,12.0,89.60896223749748
4801,7.0,84.35748082009384
6695,3.5,50.74726747569765
7780,1.5,64.13542343403137
5177,1.0,43.60409263510995
3135,0.5,74.03603166279916
11151,0.5,125.43118016279384
425,4.0,331.26112967741363
744,4.5,139.31569295914764
686,9.0,199.28704221627785
5059,6.5,107.92033330120763
677,8.0,510.45307884576914
4335,5.0,70.0888317489848
6869,1.0,79.46489741939519
7164,0.5,29.53408551201899
9999,11.5,40.12582748367939
3462,1.0,44.545249992283125
5331,0.5,92.71820230711174
5550,1.5,71.67742545817686
8533,1.5,62.08515447552659
9936,0.5,34.64420862721863
11050,7.0,40.005614840294605
5332,5.5,77.66802287520747
9176,9.5,35.71965905448637
1449,4.0,525.2405489652753
2680,7.0,35.58232778755839
3722,3.0,32.59153276255199
5017,1.5,51.20480095288917
7573,1.0,98.71079621329422
10018,1.5,55.767422130610896
458,2.5,411.05521840517366
10054,0.5,62.65204162924382
6369,3.5,78.78516699901384
5051,1.0,87.99575517993752
924,2.5,456.24458044726407
11008,4.5,70.80502498057606
9098,0.5,54.80518587175396
3390,2.5,74.29591383447679
6482,7.0,36.25307099060713
10230,5.5,75.40515565927836
4670,9.0,70.42388746569767
3174,0.5,19.83970185086585
4815,3.0,29.343517038478875
6449,0.5,88.66707173113929
2123,5.0,302.409391291683
4396,10.5,63.84612468050626
8855,4.0,12.65105989260386
8239,1.0,135.82210439751236
7432,5.0,62.72491172398133
3843,1.5,26.80635309784324
82,1.5,253.7817733340251
7629,2.5,519.0755774240636
3463,1.0,89.66617777902658
3068,1.5,48.02265395590658
3011,1.5,44.73413213783184
1032,6.5,121.74726078155722
10309,4.5,40.21836756811184
10202,0.5,80.08394033762325
8739,3.0,30.244374154026563
5597,6.0,81.70227188070568
1572,8.0,461.9813815241909
870,10.0,527.5542746441474
3317,3.0,45.13554347912795
10766,0.5,71.58391805579484
6566,7.0,48.97880002166754
330,5.0,492.54178964914365
6447,5.0,42.55802564587554
8950,2.0,116.98866256167196
3089,1.5,66.65924600627433
9879,14.0,81.64367667741483
3811,1.5,45.69070611185605
1713,7.0,551.2393688742442
3187,0.5,42.2372623180646
5024,0.5,57.78088662676439
8323,1.0,102.33267592758436
2609,1.5,58.27197479813946
1137,1.5,149.89962624776203
5197,2.5,45.28685696824742
889,8.0,309.32765815176674
10619,0.5,64.22413298607074
9962,1.5,47.743940837751865
493,1.5,225.4772954028576
7257,1.5,58.99903998159631
4165,1.5,58.16858664826102
7658,0.5,110.4479250172904
5714,2.5,41.27933379352797
4206,0.5,54.48891623245502
9705,8.5,71.23933925178736
3764,6.0,61.258565249328605
8367,1.5,34.25917275663191
981,11.0,595.2494315345353
4922,1.0,41.6909610163732
6548,2.5,48.40356674293229
3718,6.5,59.03672139148862
4227,4.5,48.89162620818876
2010,6.5,116.90766380126134
1795,9.5,556.8306024494511
764,6.0,170.20864953051006
4990,1.5,131.79587192119772
1600,2.5,172.00456196257556
3340,1.5,56.82141191102611
7846,4.0,29.873063156357937
2,5.5,304.3018721508812
674,14.5,291.072652550012
8755,6.5,48.31196434049748
10814,9.5,75.92378026782023
8235,0.5,57.03908336614466
2803,1.0,91.5046452244707
4334,2.5,119.68138039185544
427,2.5,190.06226236215
4810,1.5,58.70041957100903
4300,2.5,32.70948860088232
7684,0.5,63.05270070668068
652,9.5,525.9037491955812
11287,2.0,26.2560167955604
670,8.5,561.8190374661356
11098,5.0,71.02379800329253
2181,1.5,284.9096982077172
5353,1.5,34.56521237096627
6570,1.0,78.78780714480827
11209,1.0,42.15338319570269
5236,2.5,86.41022820860098
259,5.5,199.1966102893853
2307,9.0,30.746903426402145
3713,0.5,47.2850141016554
6815,2.5,45.2505773012207
2996,1.0,54.26825009846918
10195,2.5,30.63171163700292
10710,0.5,26.625797743330622
7194,5.0,51.16884771579775
163,6.0,251.07097749876925
10727,5.5,90.93383529986929
5679,1.5,79.41162417862702
264,4.5,246.9800043699768
3929,8.0,34.921095489062914
8577,1.0,41.24128103876927
3773,2.5,79.02606003124855
8423,3.5,69.64222884904316
2336,5.5,50.56825523488031
5230,0.5,142.35069275055355
6318,1.5,36.26795083558624
701,16.5,426.6280615825541
2050,6.0,173.40472663324377
3961,1.5,264.96398082156844
11492,1.0,43.60133222591943
5247,3.5,38.34830224607408
2383,0.5,60.53446445388569
7428,0.5,79.25855447225398
1886,8.0,228.3231096118229
9718,7.5,83.00924153181681
2273,2.0,112.2998088614246
1026,2.5,133.12763348334184
5008,1.5,67.63760929694551
6641,5.0,46.841972739800894
7962,1.5,86.05296220751207
964,1.5,158.57286038531703
10427,10.5,109.28664288237609
8371,0.5,87.92591097232089
9625,2.0,37.34512288271388
2432,3.0,23.328224422092223
5558,1.5,79.2964424249285
4473,1.0,39.04123796345026
6831,9.0,50.2165622578846
105,1.0,136.68816622208467
2471,5.5,70.0716848350673
999,5.5,387.1662946927247
10304,3.5,61.81326228675567
9265,1.0,85.52027982717755
4584,0.5,30.57852021333766
11229,6.0,62.264717292630905
7429,1.5,39.45371596092059
5598,11.5,86.77568232499674
7647,1.0,56.21111068857962
6115,0.5,47.28460104615191
10222,3.0,68.20153384455514
8907,11.5,48.61287304594587
5539,11.0,84.84260473444341
1602,1.5,266.42426075481563
1157,5.5,470.86376589747937
7013,3.0,52.72455695641264
10464,3.5,82.05550831792159
2673,5.5,31.988477539772035
1052,9.0,241.47075695587603
10888,0.5,109.89356978316566
7318,3.0,58.67467328546662
1762,8.0,564.2680953221062
1296,3.5,226.6183508746037
4571,2.0,68.52611272354503
6090,12.0,35.82622037567248
8096,0.5,23.659923757009448
5321,1.0,221.1070932369369
68,8.5,517.2830307353207
10656,2.5,59.10000462669186
2042,14.5,425.5082083245428
2863,0.5,81.06756561851664
6741,1.0,48.868295975637416
1660,7.5,505.1313532953892
9121,4.0,58.95860157109181
1548,1.5,513.3591821545065
6508,11.0,39.186148052835584
6654,5.0,80.6088707219156
7665,0.5,57.25438370225462
9130,5.5,50.98314672516791
3349,0.5,69.27587935881796
3627,1.5,27.675364157495743
76,10.0,531.3780015830597
3845,5.0,99.93574840162928
1560,3.0,373.379071004338
5708,1.0,51.35000247231007
6255,0.5,73.19341084158464
6100,5.5,45.45297729006594
7600,1.5,26.850706680062444
9416,5.5,91.63531128030012
5351,4.0,73.0074442373002
10950,2.0,30.636310092662107
9624,2.5,40.56604496258232
8208,0.5,81.56610684074758
4714,2.5,30.59203423431907
4793,2.5,54.27659468379303
2117,8.0,462.87821370491855
10750,11.5,86.07838451812394
10343,2.5,29.97392258541164
1908,10.5,431.742166506636
6240,1.0,236.5641388648648
3328,2.5,39.98004262871352
11370,0.5,89.00490187958049
846,8.0,278.2349958050299
2781,1.0,21.527167610080525
6400,2.5,46.42044185350889
300,3.5,156.89343921761434
9086,0.5,94.56730200960055
7268,6.5,15.420933038608592
2727,1.0,49.28611956759479
7427,3.5,47.6782838407592
902,7.5,379.9680933356444
9095,0.5,56.35344221268786
4970,2.0,42.92792378656345
2299,5.0,164.18328886872135
8689,5.5,38.54864520155021
9991,6.0,96.03842665585088
7522,5.5,48.89304933666441
2403,1.5,100.81577896868376
5349,0.5,99.02619356371702
7233,1.5,132.86860395883127
355,9.5,543.9502500336945
5994,12.0,45.21220581532712
1079,4.0,113.48842908048488
228,5.0,317.1910914205544
6181,0.5,51.27347023559064
860,7.0,257.8190595756426
9778,3.5,20.948399681568755
4640,1.5,91.96997110980028
3502,11.5,68.23014391793777
11409,17.0,57.78876624315707
3668,1.5,49.16402215257362
5144,2.5,24.735761766241403
4331,3.0,22.440633485933503
8002,1.5,78.88753800407102
6094,0.5,62.81569488143469
10154,6.5,41.51423419292472
297,7.5,202.91056590011829
9057,1.0,56.00219722251976
10596,2.0,29.01138818690429
2494,1.5,58.27018158972906
9880,3.0,19.62370616754134
2964,14.5,47.010959078043705
4058,0.5,51.28093102429742
7555,9.5,58.8940554353748
2880,3.0,64.89658991667051
5871,2.0,91.525405775357
4952,0.5,63.24263482315549
6013,2.0,47.56949583077111
9450,0.5,46.17908943213638
1935,10.5,131.69257784170583
5066,5.5,100.6942381164074
10197,4.5,68.32806604445204
8183,6.5,56.58888369470191
9196,1.0,85.4724633562617
9129,1.0,66.25239161367121
7410,2.5,49.93225390935953
2814,1.0,52.75459566029532
7319,1.0,53.76469639200988
3920,1.5,27.712856969396896
10568,1.0,85.56963024983659
972,7.0,182.74308244004067
6494,3.0,62.51359617740168
419,19.0,567.6186360714604
8603,1.0,47.96103867170466
2258,1.5,172.74570505017266
11256,1.5,28.584544283143643
5005,6.0,64.64808204207415
8983,1.5,54.14791392132526
2497,0.5,52.17094610209307
6583,5.5,43.19317527833535
5789,7.5,51.72459842310281
8095,2.0,36.0997627567516
11171,6.0,51.564507536676814
657,4.0,122.57072057783112
6127,2.0,63.14627967440956
524,5.0,109.73593125943296
2197,5.5,333.67779020453435
10470,11.5,82.99904402216781
5039,2.5,77.24497164561102
4466,1.5,76.34392908288451
5752,11.5,93.92866568988003
3531,11.5,62.69734079662988
5132,3.5,38.704963748206765
1703,0.5,86.04911218037785
4599,1.5,60.53325048320551
4483,9.0,37.20480820950768
7147,1.0,70.1456562157451
2864,4.0,72.54498873543919
1311,17.0,559.7503284284711
7295,3.5,74.30492037144143
696,4.5,214.0095931425301
9143,0.5,62.579761604691335
7332,0.5,57.65899383714999
4190,7.5,30.633034660314017
40,9.0,290.85481253136635
4455,2.5,60.65015988875256
6257,2.0,55.85208212882488
2982,0.5,132.02094634351587
4550,9.5,36.1852330896182
8170,0.5,67.90723149888935
10934,1.5,46.45021591546965
2155,3.0,151.9548995719001
7462,2.5,49.4538581106798
6555,1.5,57.49230162459797
10035,5.5,43.83016093756102
11118,2.5,43.73448943804249
1769,4.0,315.4824933546729
7936,8.5,51.54158193118203
681,7.0,233.00407176900904
5196,1.0,118.89629968222307
4733,3.0,51.577578287772006
2885,4.5,40.80115653998058
6660,3.5,42.71470925476083
702,15.5,368.0916441541342
1825,4.5,674.2595750965462
1397,1.0,209.9710115315773
4748,1.5,87.93068114998314
1289,1.0,126.09614309996758
6309,12.5,38.97782698014026
7120,0.5,28.966297428541846
4094,2.5,31.725261031235032
9309,0.5,39.65524033387643
3134,13.5,77.36644868941899
2479,7.0,61.00911657029218
8721,2.0,225.82644984416407
7193,1.5,56.28936122838845
4150,2.5,44.85502362647076
5484,11.5,83.9313044530317
4082,0.5,61.26863157312843
4509,2.0,68.80962968014542
937,4.0,255.0287409124828
9821,6.0,21.646563941391484
9637,7.5,44.87926511764648
754,8.0,612.9257636118903
10595,7.0,40.75901573003512
9385,1.5,43.970876592140506
5956,5.0,117.35313086670824
711,6.0,99.92012923611787
8837,0.5,48.01668004454285
4177,1.5,124.5046983927715
10247,6.0,42.61284421612221
1945,4.5,378.6092644107593
564,6.5,165.286029898741
8532,1.5,36.22151359171784
10459,3.0,20.71767766832832
11403,0.5,37.77460652922145
746,1.5,171.80222607059693
7652,0.5,36.35827042262874
4751,6.5,40.17359182931929
11246,0.5,77.43364725080758
11369,1.5,541.2110416478608
7661,11.5,48.898272112877365
6824,4.0,27.26658755464277
9616,8.5,24.234873665082308
10905,1.5,25.85810514253703
4877,6.0,48.846658982472896
8617,5.5,65.98851329374492
10431,2.5,46.22294394426863
6723,1.5,46.92464038221284
4722,7.0,58.6753140636567
1947,3.5,578.1418359035048
7007,9.5,64.16599871135024
1125,1.5,136.5685210343145
1348,1.5,144.659060042376
9279,1.0,102.57031220247164
8792,0.5,78.91500260862158
1798,6.5,508.0223998890822
3470,2.5,84.99746377190469
9234,1.5,67.72544455257382
5411,14.0,72.50009428873179
11027,3.5,39.98403612107275
4879,2.5,92.4351810476536
1268,10.5,262.614665246143
4264,2.5,59.29041260898553
1323,7.5,364.6476815237209
4217,1.5,73.64684257912894
8970,3.0,49.14161117849872
7494,0.5,48.50583888822046
4533,1.5,205.83416057631504
8205,0.5,79.91590123080168
931,8.0,208.7650572320324
11378,4.0,57.08911020419087
8446,2.5,45.47611624179774
6991,0.5,39.23113599234669
4272,1.0,48.268060496175934
3529,11.0,45.82988564210858
2561,4.5,74.73759434054925
7595,0.5,194.7178522688341
4614,1.0,369.23517737471536
4054,7.0,91.9130820310009
8274,0.5,68.52675045078199
10902,4.0,20.97004234095034
8997,1.5,59.968322529742736
9517,4.5,69.13183736528345
5974,2.5,44.81265799309666
8333,2.0,79.08769978835204
2910,9.0,52.05143189673076
6096,4.0,63.89274001451573
5414,3.5,41.756683362891145
6657,1.0,45.01429894350239
3550,1.0,48.60516847356616
5154,7.0,61.57066094384971
515,11.0,419.7706120004338
2825,1.0,34.91055814954124
3244,1.5,63.71805648837894
2169,2.5,130.4903069765864
11154,0.5,54.05967297521786
10305,8.5,48.37909280974324
7858,0.5,46.3174497607948
3298,1.5,106.39770523694344
3372,4.0,66.11719073097593
7954,2.0,22.368408596165263
232,10.0,341.7298102062414
968,5.5,273.7035660890149
7866,8.5,40.0452929603624
6457,5.0,47.37333543414745
1355,17.0,624.5753158709624
5520,12.5,34.91208265951775
9012,5.0,49.15614570077937
886,18.5,570.6950206902326
5878,0.5,34.99457965840924
5876,2.5,64.82316691392052
6558,7.0,66.46347534313489
11468,1.0,77.75784664484833
859,8.0,391.5298538615463
1883,8.0,254.71439371044823
762,9.5,192.93774548494264
2198,3.0,94.5467136112488
4885,1.0,32.99525741252445
2319,0.5,54.90094062263415
6515,10.5,32.7743602745538
5106,3.5,74.21580257305381
11257,0.5,54.4400517843366
8684,1.5,72.45768228874182
4768,3.5,41.85945956971673
6799,0.5,33.21771370678979
588,3.5,398.6291475364352
4796,6.0,76.60548219509978
7817,5.5,45.03077289823594
77,1.5,123.03471666121824
6504,1.0,106.38954760616171
2638,2.5,23.303240453314643
7692,0.5,32.21214923897116
3469,1.0,31.554779377496843
2362,10.5,121.3866397450467
4215,1.5,72.4220519819844
2248,8.0,354.0754720979784
3556,6.0,50.27086301197494
8255,2.5,41.906500511928336
4746,1.0,51.35966259046344
9564,0.5,65.10151327926256
5729,10.5,61.758697515005935
7922,0.5,179.83861308910414
3230,2.5,31.445645378672864
215,1.5,227.13776643571683
5683,2.5,42.02184490498662
5327,6.0,95.57168397252268
3819,10.5,44.70208459554767
392,0.5,221.5881023642177
27,5.0,119.27405745278392
9331,1.0,44.06109816032449
8944,0.5,67.5764468722276
5572,13.0,64.34058546127785
8670,2.5,95.92893386024105
10005,2.5,60.091702383211775
7592,0.5,80.08031247012276
10302,2.0,43.59956278450508
909,10.5,288.1521670692739
7211,3.5,43.88564908159045
10843,2.5,22.275946072782183
9492,1.5,89.83938304604362
1558,3.5,292.39009687402205
6763,1.5,110.30527596742596
7531,0.5,95.1812056766592
5100,2.0,42.21478862799446
10249,2.5,51.25436338132589
2289,5.5,559.8237576670335
7893,2.5,39.789221265391085
3430,0.5,47.45723815315215
2331,1.5,38.65780362682288
9977,10.5,49.32707325850582
563,3.0,523.6212270841634
9330,7.5,79.43037561482697
9383,5.0,58.95402571866912
969,6.5,246.1081077160884
5308,2.0,49.69634846526704
8185,7.5,65.41400604992786
9923,1.5,90.94701679154323
5009,9.0,57.40830409362612
9856,7.5,58.48743688551841
4176,0.5,56.07876714943009
6911,2.5,57.794494662391934
5402,6.0,32.92583848353372
4819,0.5,90.63499944833671
6222,0.5,34.5520158149275
10331,2.5,74.1147923251914
5123,5.5,65.92309899017756
4693,11.5,139.2673543803204
5958,0.5,40.90064538572405
997,4.5,594.8956041064316
3227,7.0,46.183540721708965
10827,0.5,73.50508193528186
9209,1.5,79.40705860961764
10258,0.5,39.80409791638921
504,14.0,466.3960232337764
653,10.5,468.688760062148
8106,2.0,54.983795553212765
919,6.5,227.09128378666364
5684,4.5,48.412342257037096
1609,2.5,274.43406699771487
2788,0.5,62.70646366952533
1950,1.5,128.35319617660485
9887,3.0,80.17770180784368
7399,5.5,71.76962043907402
11416,15.5,41.44871643066888
3236,4.5,42.14105081820457
814,3.5,292.00156517131893
11328,4.5,29.26161628311054
8705,0.5,41.20351903015991
631,3.0,143.01721173188386
518,10.5,378.1304331996021
1724,2.5,397.8754516177141
1200,6.5,553.0019425259734
2342,0.5,83.48289378481978
3301,10.5,47.95529127153228
4862,0.5,120.72214959295478
8030,0.5,50.12587670679686
1375,4.5,124.12903403250888
5264,0.5,43.78156227583136
4570,2.5,33.96296380112092
6728,0.5,47.29116820130108
10264,1.5,49.6850579195471
8957,3.0,62.38217409269454
2886,0.5,48.33037044169277
268,6.0,329.5944166580913
5145,0.5,50.92652297366766
9975,1.0,71.22384731100426
4933,2.0,33.33843385456191
11137,5.5,23.87122638698628
107,2.5,390.2750319786516
3477,1.5,76.24915791030908
11230,0.5,98.75009394774013
9546,3.5,40.721837709099646
3129,0.5,78.04627283301234
10849,1.5,21.68202830831332
2779,2.5,45.723475704158254
6382,0.5,51.68301257727243
3226,5.5,55.01111837193687
10192,2.0,47.37908644150127
8824,1.0,58.262966300966
3206,1.0,38.73497692654534
5522,2.5,31.30551319256721
602,6.0,259.2444089545978
4789,1.0,73.4229240853972
6650,2.0,39.52827928561083
4909,11.0,83.6023476887013
